datetime_hora,fecha,hora_periodo,turno,dia,mes,dia_semana_2024,tipo_semana,tipo_carga,consumo_kwh,potencia_media_kw,reactiva_retrasada_kvarh,reactiva_adelantada_kvarh,CO2(tCO2),factor_potencia_retrasada,factor_potencia_adelantada
2024-08-10 04:00:00,2024-08-10,5,N,10,8,Saturday,Weekend,Light_Load,11.120000000000001,11.120000000000001,22.64,0.0,0.0,44.0875,100.0
2024-08-10 05:00:00,2024-08-10,6,N,10,8,Saturday,Weekend,Light_Load,11.030000000000001,11.030000000000001,23.29,0.0,0.0,42.807500000000005,100.0
2024-08-10 06:00:00,2024-08-10,7,M,10,8,Saturday,Weekend,Light_Load,11.06,11.06,22.9,0.0,0.0,43.495,100.0
2024-08-10 07:00:00,2024-08-10,8,M,10,8,Saturday,Weekend,Light_Load,12.93,12.93,22.51,0.0,0.0,49.302499999999995,100.0
2024-08-10 08:00:00,2024-08-10,9,M,10,8,Saturday,Weekend,Light_Load,263.48,263.48,183.53,0.0,0.12,76.89750000000001,100.0
2024-08-10 09:00:00,2024-08-10,10,M,10,8,Saturday,Weekend,Light_Load,398.82,398.82,148.5,0.0,0.18,93.705,100.0
2024-08-10 10:00:00,2024-08-10,11,M,10,8,Saturday,Weekend,Medium_Load,339.15,339.15,108.0,0.0,0.15,95.4125,100.0
2024-08-10 11:00:00,2024-08-10,12,M,10,8,Saturday,Weekend,Maximum_Load,361.15,361.15,183.45999999999998,0.0,0.16,88.4375,100.0
2024-08-10 12:00:00,2024-08-10,13,M,10,8,Saturday,Weekend,Maximum_Load,68.76,68.76,26.82,44.54,0.03,97.595,46.4475
2024-08-10 13:00:00,2024-08-10,14,M,10,8,Saturday,Weekend,Medium_Load,221.07,221.07,67.17,28.259999999999998,0.1,96.8325,79.7775
2024-08-10 14:00:00,2024-08-10,15,T,10,8,Saturday,Weekend,Maximum_Load,400.53999999999996,400.53999999999996,157.68,0.0,0.18,93.0575,100.0
2024-08-10 15:00:00,2024-08-10,16,T,10,8,Saturday,Weekend,Maximum_Load,341.31,341.31,116.32,0.0,0.15,94.6975,100.0
2024-08-10 16:00:00,2024-08-10,17,T,10,8,Saturday,Weekend,Maximum_Load,367.99,367.99,127.94,0.0,0.17,94.445,100.0
2024-08-10 17:00:00,2024-08-10,18,T,10,8,Saturday,Weekend,Maximum_Load,28.95,28.95,0.72,72.94,0.01,99.9725,34.81
2024-08-10 18:00:00,2024-08-10,19,T,10,8,Saturday,Weekend,Medium_Load,11.66,11.66,0.0,36.980000000000004,0.0,100.0,34.32
2024-08-10 19:00:00,2024-08-10,20,T,10,8,Saturday,Weekend,Medium_Load,12.16,12.16,0.0,59.3,0.0,100.0,20.0925
2024-08-10 20:00:00,2024-08-10,21,T,10,8,Saturday,Weekend,Medium_Load,12.43,12.43,0.0,58.71,0.0,100.0,20.715
2024-08-10 21:00:00,2024-08-10,22,T,10,8,Saturday,Weekend,Medium_Load,12.54,12.54,0.0,57.96,0.0,100.0,21.145
2024-08-10 22:00:00,2024-08-10,23,N,10,8,Saturday,Weekend,Medium_Load,12.350000000000001,12.350000000000001,10.8,18.07,0.0,73.9025,71.645
2024-08-10 23:00:00,2024-08-10,24,N,10,8,Saturday,Weekend,Medium_Load,11.66,11.66,19.47,0.0,0.0,51.2775,100.0
2024-08-11 00:00:00,2024-08-11,1,N,11,8,Sunday,Weekend,Light_Load,10.920000000000002,10.920000000000002,20.52,0.0,0.0,47.0025,100.0
2024-08-11 01:00:00,2024-08-11,2,N,11,8,Sunday,Weekend,Light_Load,10.84,10.84,20.44,0.0,0.0,46.855,100.0
2024-08-11 02:00:00,2024-08-11,3,N,11,8,Sunday,Weekend,Light_Load,11.41,11.41,21.669999999999998,0.0,0.0,46.59,100.0
2024-08-11 03:00:00,2024-08-11,4,N,11,8,Sunday,Weekend,Light_Load,11.44,11.44,21.75,0.0,0.0,46.55,100.0
2024-08-11 04:00:00,2024-08-11,5,N,11,8,Sunday,Weekend,Light_Load,11.120000000000001,11.120000000000001,22.36,0.0,0.0,44.5375,100.0
2024-08-11 05:00:00,2024-08-11,6,N,11,8,Sunday,Weekend,Light_Load,11.88,11.88,22.64,0.0,0.0,46.38,100.0
2024-08-11 06:00:00,2024-08-11,7,M,11,8,Sunday,Weekend,Light_Load,11.42,11.42,21.880000000000003,0.0,0.0,46.2775,100.0
2024-08-11 07:00:00,2024-08-11,8,M,11,8,Sunday,Weekend,Light_Load,10.98,10.98,21.57,0.0,0.0,45.3675,100.0
2024-08-11 08:00:00,2024-08-11,9,M,11,8,Sunday,Weekend,Light_Load,10.55,10.55,18.61,0.4,0.0,49.397499999999994,99.73
2024-08-11 09:00:00,2024-08-11,10,M,11,8,Sunday,Weekend,Light_Load,12.13,12.13,0.0,57.24,0.0,100.0,20.7625
2024-08-11 10:00:00,2024-08-11,11,M,11,8,Sunday,Weekend,Light_Load,12.86,12.86,0.0,59.04,0.0,100.0,21.265
2024-08-11 11:00:00,2024-08-11,12,M,11,8,Sunday,Weekend,Light_Load,12.09,12.09,0.0,31.14,0.0,100.0,41.665
2024-08-11 12:00:00,2024-08-11,13,M,11,8,Sunday,Weekend,Light_Load,11.77,11.77,0.0,43.120000000000005,0.0,100.0,30.5175
2024-08-11 13:00:00,2024-08-11,14,M,11,8,Sunday,Weekend,Light_Load,12.32,12.32,0.0,58.49,0.0,100.0,20.6125
2024-08-11 14:00:00,2024-08-11,15,T,11,8,Sunday,Weekend,Light_Load,12.09,12.09,0.0,58.9,0.0,100.0,20.11
2024-08-11 15:00:00,2024-08-11,16,T,11,8,Sunday,Weekend,Light_Load,12.82,12.82,0.0,59.15,0.0,100.0,21.1625
2024-08-11 16:00:00,2024-08-11,17,T,11,8,Sunday,Weekend,Light_Load,12.17,12.17,0.0,59.01,0.0,100.0,20.2
2024-08-11 17:00:00,2024-08-11,18,T,11,8,Sunday,Weekend,Light_Load,12.98,12.98,0.0,58.39,0.0,100.0,21.700000000000003
2024-08-11 18:00:00,2024-08-11,19,T,11,8,Sunday,Weekend,Light_Load,11.38,11.38,0.0,36.83,0.0,100.0,33.26
2024-08-11 19:00:00,2024-08-11,20,T,11,8,Sunday,Weekend,Light_Load,12.09,12.09,0.0,59.25,0.0,100.0,19.9925
2024-08-11 20:00:00,2024-08-11,21,T,11,8,Sunday,Weekend,Light_Load,12.82,12.82,0.0,59.76,0.0,100.0,20.97
2024-08-11 21:00:00,2024-08-11,22,T,11,8,Sunday,Weekend,Light_Load,12.52,12.52,0.0,58.43,0.0,100.0,20.947499999999998
2024-08-11 22:00:00,2024-08-11,23,N,11,8,Sunday,Weekend,Light_Load,11.74,11.74,11.34,17.42,0.0,72.495,71.185
2024-08-11 23:00:00,2024-08-11,24,N,11,8,Sunday,Weekend,Light_Load,11.56,11.56,20.52,0.0,0.0,49.004999999999995,100.0
2024-08-12 00:00:00,2024-08-12,1,N,12,8,Monday,Weekday,Light_Load,11.7,11.7,20.880000000000003,0.0,0.0,48.87,100.0
2024-08-12 01:00:00,2024-08-12,2,N,12,8,Monday,Weekday,Light_Load,11.09,11.09,21.66,0.0,0.0,45.5825,100.0
2024-08-12 02:00:00,2024-08-12,3,N,12,8,Monday,Weekday,Light_Load,11.19,11.19,22.82,0.0,0.0,44.03,100.0
2024-08-12 03:00:00,2024-08-12,4,N,12,8,Monday,Weekday,Light_Load,10.91,10.91,21.2,0.0,0.0,45.7725,100.0
2024-08-12 04:00:00,2024-08-12,5,N,12,8,Monday,Weekday,Light_Load,12.030000000000001,12.030000000000001,22.6,0.0,0.0,46.7875,100.0
2024-08-12 05:00:00,2024-08-12,6,N,12,8,Monday,Weekday,Light_Load,11.88,11.88,22.75,0.0,0.0,46.11,100.0
2024-08-12 06:00:00,2024-08-12,7,M,12,8,Monday,Weekday,Light_Load,10.690000000000001,10.690000000000001,20.759999999999998,0.0,0.0,45.7775,100.0
2024-08-12 07:00:00,2024-08-12,8,M,12,8,Monday,Weekday,Light_Load,12.96,12.96,21.79,0.0,0.0,50.69,100.0
2024-08-12 08:00:00,2024-08-12,9,M,12,8,Monday,Weekday,Light_Load,204.8,204.8,158.35999999999999,0.0,0.09,73.66,100.0
2024-08-12 09:00:00,2024-08-12,10,M,12,8,Monday,Weekday,Light_Load,412.24,412.24,198.94,0.0,0.18,90.06,100.0
2024-08-12 10:00:00,2024-08-12,11,M,12,8,Monday,Weekday,Medium_Load,377.21000000000004,377.21000000000004,157.21,0.0,0.18,92.2475,100.0
2024-08-12 11:00:00,2024-08-12,12,M,12,8,Monday,Weekday,Maximum_Load,385.13,385.13,198.43,0.0,0.19,88.75,100.0
2024-08-12 12:00:00,2024-08-12,13,M,12,8,Monday,Weekday,Maximum_Load,154.4,154.4,67.58,20.84,0.06,95.4425,82.855
2024-08-12 13:00:00,2024-08-12,14,M,12,8,Monday,Weekday,Medium_Load,263.12,263.12,127.50999999999999,19.66,0.12,92.3575,83.27000000000001
2024-08-12 14:00:00,2024-08-12,15,T,12,8,Monday,Weekday,Maximum_Load,411.59,411.59,195.76,0.0,0.19,90.3925,100.0
2024-08-12 15:00:00,2024-08-12,16,T,12,8,Monday,Weekday,Maximum_Load,284.44,284.44,162.13,0.0,0.13,86.4325,100.0
2024-08-12 16:00:00,2024-08-12,17,T,12,8,Monday,Weekday,Maximum_Load,355.9,355.9,176.72,0.0,0.16,89.515,100.0
2024-08-12 17:00:00,2024-08-12,18,T,12,8,Monday,Weekday,Maximum_Load,341.82,341.82,144.97,3.24,0.16,92.935,99.895
2024-08-12 18:00:00,2024-08-12,19,T,12,8,Monday,Weekday,Medium_Load,290.4,290.4,153.72,3.2,0.13,89.49,99.8775
2024-08-12 19:00:00,2024-08-12,20,T,12,8,Monday,Weekday,Medium_Load,366.95,366.95,173.8,0.0,0.17,90.3425,100.0
2024-08-12 20:00:00,2024-08-12,21,T,12,8,Monday,Weekday,Medium_Load,380.66,380.66,178.06,0.0,0.18,90.5625,100.0
2024-08-12 21:00:00,2024-08-12,22,T,12,8,Monday,Weekday,Medium_Load,83.38000000000001,83.38000000000001,26.21,47.44,0.03,98.34,49.3675
2024-08-12 22:00:00,2024-08-12,23,N,12,8,Monday,Weekday,Medium_Load,15.26,15.26,13.969999999999999,16.13,0.0,73.6075,76.9975
2024-08-12 23:00:00,2024-08-12,24,N,12,8,Monday,Weekday,Medium_Load,13.14,13.14,24.3,0.0,0.0,47.43,100.0
2024-08-13 00:00:00,2024-08-13,1,N,13,8,Tuesday,Weekday,Light_Load,12.1,12.1,20.89,0.0,0.0,50.0275,100.0
2024-08-13 01:00:00,2024-08-13,2,N,13,8,Tuesday,Weekday,Light_Load,11.41,11.41,21.39,0.0,0.0,47.065,100.0
2024-08-13 02:00:00,2024-08-13,3,N,13,8,Tuesday,Weekday,Light_Load,12.05,12.05,22.54,0.0,0.0,47.13,100.0
2024-08-13 03:00:00,2024-08-13,4,N,13,8,Tuesday,Weekday,Light_Load,12.41,12.41,23.0,0.0,0.0,47.4775,100.0
2024-08-13 04:00:00,2024-08-13,5,N,13,8,Tuesday,Weekday,Light_Load,12.28,12.28,23.08,0.0,0.0,46.9025,100.0
2024-08-13 05:00:00,2024-08-13,6,N,13,8,Tuesday,Weekday,Light_Load,11.64,11.64,24.09,0.0,0.0,43.5075,100.0
2024-08-13 06:00:00,2024-08-13,7,M,13,8,Tuesday,Weekday,Light_Load,12.1,12.1,23.36,0.0,0.0,45.932500000000005,100.0
2024-08-13 07:00:00,2024-08-13,8,M,13,8,Tuesday,Weekday,Light_Load,12.89,12.89,20.3,0.0,0.0,53.355,100.0
2024-08-13 08:00:00,2024-08-13,9,M,13,8,Tuesday,Weekday,Light_Load,221.11,221.11,168.84,0.0,0.1,74.4325,100.0
2024-08-13 09:00:00,2024-08-13,10,M,13,8,Tuesday,Weekday,Light_Load,325.03999999999996,325.03999999999996,145.26999999999998,0.0,0.14,91.31,100.0
2024-08-13 10:00:00,2024-08-13,11,M,13,8,Tuesday,Weekday,Medium_Load,401.65999999999997,401.65999999999997,193.1,0.0,0.18,90.075,100.0
2024-08-13 11:00:00,2024-08-13,12,M,13,8,Tuesday,Weekday,Maximum_Load,246.96,246.96,183.77,0.0,0.11,80.475,100.0
2024-08-13 12:00:00,2024-08-13,13,M,13,8,Tuesday,Weekday,Maximum_Load,99.83,99.83,64.98,52.67,0.04,91.83,59.7725
2024-08-13 13:00:00,2024-08-13,14,M,13,8,Tuesday,Weekday,Medium_Load,193.42000000000002,193.42000000000002,114.52000000000001,29.01,0.08,89.075,80.9875
2024-08-13 14:00:00,2024-08-13,15,T,13,8,Tuesday,Weekday,Maximum_Load,317.92,317.92,151.24,0.0,0.14,89.5725,100.0
2024-08-13 15:00:00,2024-08-13,16,T,13,8,Tuesday,Weekday,Maximum_Load,357.48,357.48,125.39,0.0,0.15,94.385,100.0
2024-08-13 16:00:00,2024-08-13,17,T,13,8,Tuesday,Weekday,Maximum_Load,370.58000000000004,370.58000000000004,134.61,0.0,0.17,93.9825,100.0
2024-08-13 17:00:00,2024-08-13,18,T,13,8,Tuesday,Weekday,Maximum_Load,292.39,292.39,90.86,5.58,0.13,95.985,99.6625
2024-08-13 18:00:00,2024-08-13,19,T,13,8,Tuesday,Weekday,Medium_Load,288.97,288.97,126.78999999999999,5.609999999999999,0.13,92.5075,99.7025
2024-08-13 19:00:00,2024-08-13,20,T,13,8,Tuesday,Weekday,Medium_Load,362.81,362.81,134.09,0.0,0.16,93.8425,100.0
2024-08-13 20:00:00,2024-08-13,21,T,13,8,Tuesday,Weekday,Medium_Load,385.89,385.89,151.70999999999998,0.0,0.17,93.2125,100.0
2024-08-13 21:00:00,2024-08-13,22,T,13,8,Tuesday,Weekday,Medium_Load,74.02,74.02,6.4799999999999995,38.26,0.03,99.655,62.207499999999996
2024-08-13 22:00:00,2024-08-13,23,N,13,8,Tuesday,Weekday,Medium_Load,12.81,12.81,11.3,18.39,0.0,72.6825,72.5175
2024-08-13 23:00:00,2024-08-13,24,N,13,8,Tuesday,Weekday,Medium_Load,10.99,10.99,19.48,0.0,0.0,49.15,100.0
2024-08-14 00:00:00,2024-08-14,1,N,14,8,Wednesday,Weekday,Light_Load,10.88,10.88,20.02,0.0,0.0,48.0725,100.0
2024-08-14 01:00:00,2024-08-14,2,N,14,8,Wednesday,Weekday,Light_Load,10.48,10.48,15.899999999999999,0.0,0.0,55.0375,100.0
2024-08-14 02:00:00,2024-08-14,3,N,14,8,Wednesday,Weekday,Light_Load,11.870000000000001,11.870000000000001,16.66,0.0,0.0,57.9925,100.0
2024-08-14 03:00:00,2024-08-14,4,N,14,8,Wednesday,Weekday,Light_Load,10.62,10.62,16.92,0.0,0.0,53.15,100.0
2024-08-14 04:00:00,2024-08-14,5,N,14,8,Wednesday,Weekday,Light_Load,10.690000000000001,10.690000000000001,17.490000000000002,0.0,0.0,52.1475,100.0
2024-08-14 05:00:00,2024-08-14,6,N,14,8,Wednesday,Weekday,Light_Load,10.55,10.55,18.1,0.0,0.0,50.3775,100.0
2024-08-14 06:00:00,2024-08-14,7,M,14,8,Wednesday,Weekday,Light_Load,11.23,11.23,17.57,0.0,0.0,53.775,100.0
2024-08-14 07:00:00,2024-08-14,8,M,14,8,Wednesday,Weekday,Light_Load,11.99,11.99,17.96,0.0,0.0,55.1925,100.0
2024-08-14 08:00:00,2024-08-14,9,M,14,8,Wednesday,Weekday,Light_Load,143.28,143.28,133.2,0.0,0.07,70.5175,100.0
2024-08-14 09:00:00,2024-08-14,10,M,14,8,Wednesday,Weekday,Light_Load,302.01,302.01,140.22,0.0,0.15,90.35249999999999,100.0
2024-08-14 10:00:00,2024-08-14,11,M,14,8,Wednesday,Weekday,Medium_Load,395.64,395.64,162.5,0.0,0.19,92.58,100.0
2024-08-14 11:00:00,2024-08-14,12,M,14,8,Wednesday,Weekday,Maximum_Load,378.19,378.19,196.2,0.0,0.17,88.3575,100.0
2024-08-14 12:00:00,2024-08-14,13,M,14,8,Wednesday,Weekday,Maximum_Load,92.19,92.19,38.48,57.39,0.03,96.94,52.7825
2024-08-14 13:00:00,2024-08-14,14,M,14,8,Wednesday,Weekday,Medium_Load,228.28,228.28,83.23,30.6,0.1,95.5775,82.44749999999999
2024-08-14 14:00:00,2024-08-14,15,T,14,8,Wednesday,Weekday,Maximum_Load,378.11,378.11,151.56,0.0,0.18,92.8275,100.0
2024-08-14 15:00:00,2024-08-14,16,T,14,8,Wednesday,Weekday,Maximum_Load,292.25,292.25,122.55,0.0,0.13,92.2175,100.0
2024-08-14 16:00:00,2024-08-14,17,T,14,8,Wednesday,Weekday,Maximum_Load,348.29,348.29,131.0,1.44,0.17,93.72,99.995
2024-08-14 17:00:00,2024-08-14,18,T,14,8,Wednesday,Weekday,Maximum_Load,32.07,32.07,0.04,60.95,0.01,100.0,40.555
2024-08-14 18:00:00,2024-08-14,19,T,14,8,Wednesday,Weekday,Medium_Load,12.17,12.17,0.0,34.019999999999996,0.0,100.0,38.225
2024-08-14 19:00:00,2024-08-14,20,T,14,8,Wednesday,Weekday,Medium_Load,12.6,12.6,0.0,56.87,0.0,100.0,21.635
2024-08-14 20:00:00,2024-08-14,21,T,14,8,Wednesday,Weekday,Medium_Load,12.709999999999999,12.709999999999999,0.0,57.78,0.0,100.0,21.4825
2024-08-14 21:00:00,2024-08-14,22,T,14,8,Wednesday,Weekday,Medium_Load,12.92,12.92,0.0,56.519999999999996,0.0,100.0,22.285
2024-08-14 22:00:00,2024-08-14,23,N,14,8,Wednesday,Weekday,Medium_Load,12.75,12.75,12.64,16.96,0.0,71.635,73.685
2024-08-14 23:00:00,2024-08-14,24,N,14,8,Wednesday,Weekday,Medium_Load,12.129999999999999,12.129999999999999,23.48,0.0,0.0,45.8275,100.0
2024-08-15 00:00:00,2024-08-15,1,N,15,8,Thursday,Weekday,Light_Load,11.120000000000001,11.120000000000001,22.35,0.0,0.0,44.6075,100.0
2024-08-15 01:00:00,2024-08-15,2,N,15,8,Thursday,Weekday,Light_Load,10.8,10.8,19.22,0.0,0.0,48.9925,100.0
2024-08-15 02:00:00,2024-08-15,3,N,15,8,Thursday,Weekday,Light_Load,10.9,10.9,19.259999999999998,0.0,0.0,49.2425,100.0
2024-08-15 03:00:00,2024-08-15,4,N,15,8,Thursday,Weekday,Light_Load,11.450000000000001,11.450000000000001,19.79,0.0,0.0,50.04,100.0
2024-08-15 04:00:00,2024-08-15,5,N,15,8,Thursday,Weekday,Light_Load,10.91,10.91,20.71,0.0,0.0,46.61,100.0
2024-08-15 05:00:00,2024-08-15,6,N,15,8,Thursday,Weekday,Light_Load,11.7,11.7,22.5,0.0,0.0,46.0775,100.0
2024-08-15 06:00:00,2024-08-15,7,M,15,8,Thursday,Weekday,Light_Load,10.88,10.88,22.29,0.0,0.0,43.864999999999995,100.0
2024-08-15 07:00:00,2024-08-15,8,M,15,8,Thursday,Weekday,Light_Load,12.92,12.92,20.26,0.0,0.0,53.3575,100.0
2024-08-15 08:00:00,2024-08-15,9,M,15,8,Thursday,Weekday,Light_Load,242.2,242.2,195.37,0.0,0.11,73.34,100.0
2024-08-15 09:00:00,2024-08-15,10,M,15,8,Thursday,Weekday,Light_Load,407.05,407.05,198.18,0.0,0.19,89.89,100.0
2024-08-15 10:00:00,2024-08-15,11,M,15,8,Thursday,Weekday,Medium_Load,359.13,359.13,168.2,0.0,0.17,90.65,100.0
2024-08-15 11:00:00,2024-08-15,12,M,15,8,Thursday,Weekday,Maximum_Load,198.94,198.94,132.66,0.0,0.09,83.6,100.0
2024-08-15 12:00:00,2024-08-15,13,M,15,8,Thursday,Weekday,Maximum_Load,51.18,51.18,25.27,41.58,0.02,95.64,49.265
2024-08-15 13:00:00,2024-08-15,14,M,15,8,Thursday,Weekday,Medium_Load,246.31,246.31,119.02,18.11,0.11000000000000001,93.0475,82.6625
2024-08-15 14:00:00,2024-08-15,15,T,15,8,Thursday,Weekday,Maximum_Load,199.51,199.51,97.3,0.0,0.09,89.86,100.0
2024-08-15 15:00:00,2024-08-15,16,T,15,8,Thursday,Weekday,Maximum_Load,210.57,210.57,109.26,0.0,0.1,89.02,100.0
2024-08-15 16:00:00,2024-08-15,17,T,15,8,Thursday,Weekday,Maximum_Load,184.32999999999998,184.32999999999998,93.59,0.0,0.08,89.235,100.0
2024-08-15 17:00:00,2024-08-15,18,T,15,8,Thursday,Weekday,Maximum_Load,183.74,183.74,102.69999999999999,3.24,0.09,87.93,99.845
2024-08-15 18:00:00,2024-08-15,19,T,15,8,Thursday,Weekday,Medium_Load,160.93,160.93,90.68,3.68,0.07,87.5,99.845
2024-08-15 19:00:00,2024-08-15,20,T,15,8,Thursday,Weekday,Medium_Load,202.17000000000002,202.17000000000002,115.28,0.0,0.1,87.1625,100.0
2024-08-15 20:00:00,2024-08-15,21,T,15,8,Thursday,Weekday,Medium_Load,188.28,188.28,103.78999999999999,0.07,0.09,87.815,100.0
2024-08-15 21:00:00,2024-08-15,22,T,15,8,Thursday,Weekday,Medium_Load,26.0,26.0,0.43,54.26,0.01,99.9875,40.0825
2024-08-15 22:00:00,2024-08-15,23,N,15,8,Thursday,Weekday,Medium_Load,14.18,14.18,11.780000000000001,15.95,0.0,76.2625,76.07249999999999
2024-08-15 23:00:00,2024-08-15,24,N,15,8,Thursday,Weekday,Medium_Load,11.92,11.92,21.35,0.0,0.0,48.68,100.0
2024-08-16 00:00:00,2024-08-16,1,N,16,8,Friday,Weekday,Light_Load,11.55,11.55,21.03,0.0,0.0,48.2675,100.0
2024-08-16 01:00:00,2024-08-16,2,N,16,8,Friday,Weekday,Light_Load,11.120000000000001,11.120000000000001,21.740000000000002,0.0,0.0,45.57,100.0
2024-08-16 02:00:00,2024-08-16,3,N,16,8,Friday,Weekday,Light_Load,11.02,11.02,20.96,0.0,0.0,46.542500000000004,100.0
2024-08-16 03:00:00,2024-08-16,4,N,16,8,Friday,Weekday,Light_Load,11.879999999999999,11.879999999999999,21.63,0.0,0.0,48.1125,100.0
2024-08-16 04:00:00,2024-08-16,5,N,16,8,Friday,Weekday,Light_Load,12.46,12.46,23.87,0.0,0.0,46.19,100.0
2024-08-16 05:00:00,2024-08-16,6,N,16,8,Friday,Weekday,Light_Load,11.16,11.16,24.22,0.0,0.0,41.8525,100.0
2024-08-16 06:00:00,2024-08-16,7,M,16,8,Friday,Weekday,Light_Load,11.09,11.09,23.62,0.0,0.0,42.5075,100.0
2024-08-16 07:00:00,2024-08-16,8,M,16,8,Friday,Weekday,Light_Load,12.07,12.07,22.14,0.0,0.0,47.8325,100.0
2024-08-16 08:00:00,2024-08-16,9,M,16,8,Friday,Weekday,Light_Load,142.67000000000002,142.67000000000002,150.6,0.0,0.07,64.1725,100.0
2024-08-16 09:00:00,2024-08-16,10,M,16,8,Friday,Weekday,Light_Load,182.23,182.23,99.19,0.0,0.08,87.9375,100.0
2024-08-16 10:00:00,2024-08-16,11,M,16,8,Friday,Weekday,Medium_Load,174.74,174.74,89.39,0.0,0.08,89.045,100.0
2024-08-16 11:00:00,2024-08-16,12,M,16,8,Friday,Weekday,Maximum_Load,192.96,192.96,135.39,0.0,0.09,82.0875,100.0
2024-08-16 12:00:00,2024-08-16,13,M,16,8,Friday,Weekday,Maximum_Load,50.44,50.44,22.97,44.17,0.02,96.1175,49.31
2024-08-16 13:00:00,2024-08-16,14,M,16,8,Friday,Weekday,Medium_Load,200.99,200.99,107.39,24.59,0.09,91.2125,81.0675
2024-08-16 14:00:00,2024-08-16,15,T,16,8,Friday,Weekday,Maximum_Load,325.66,325.66,191.52,0.0,0.15,86.11,100.0
2024-08-16 15:00:00,2024-08-16,16,T,16,8,Friday,Weekday,Maximum_Load,287.68,287.68,174.05,0.0,0.13,85.46,100.0
2024-08-16 16:00:00,2024-08-16,17,T,16,8,Friday,Weekday,Maximum_Load,343.01,343.01,187.92000000000002,0.0,0.16,87.815,100.0
2024-08-16 17:00:00,2024-08-16,18,T,16,8,Friday,Weekday,Maximum_Load,253.4,253.4,119.91,0.72,0.11,91.95,99.995
2024-08-16 18:00:00,2024-08-16,19,T,16,8,Friday,Weekday,Medium_Load,174.56,174.56,106.74000000000001,0.5700000000000001,0.07,85.9325,99.9975
2024-08-16 19:00:00,2024-08-16,20,T,16,8,Friday,Weekday,Medium_Load,223.13,223.13,126.75999999999999,0.0,0.1,87.27250000000001,100.0
2024-08-16 20:00:00,2024-08-16,21,T,16,8,Friday,Weekday,Medium_Load,228.7,228.7,133.12,0.0,0.1,86.9875,100.0
2024-08-16 21:00:00,2024-08-16,22,T,16,8,Friday,Weekday,Medium_Load,70.55,70.55,27.94,46.91,0.03,97.03,52.660000000000004
2024-08-16 22:00:00,2024-08-16,23,N,16,8,Friday,Weekday,Medium_Load,13.72,13.72,9.43,15.88,0.0,79.8525,75.3175
2024-08-16 23:00:00,2024-08-16,24,N,16,8,Friday,Weekday,Medium_Load,10.45,10.45,16.49,0.0,0.0,53.5925,100.0
2024-08-17 00:00:00,2024-08-17,1,N,17,8,Saturday,Weekend,Light_Load,10.73,10.73,16.63,0.0,0.0,54.1875,100.0
2024-08-17 01:00:00,2024-08-17,2,N,17,8,Saturday,Weekend,Light_Load,10.58,10.58,17.5,0.0,0.0,51.75,100.0
2024-08-17 02:00:00,2024-08-17,3,N,17,8,Saturday,Weekend,Light_Load,10.66,10.66,18.1,0.0,0.0,50.7525,100.0
2024-08-17 03:00:00,2024-08-17,4,N,17,8,Saturday,Weekend,Light_Load,10.83,10.83,15.3,0.0,0.0,57.81,100.0
2024-08-17 04:00:00,2024-08-17,5,N,17,8,Saturday,Weekend,Light_Load,10.19,10.19,14.36,0.0,0.0,57.8725,100.0
2024-08-17 05:00:00,2024-08-17,6,N,17,8,Saturday,Weekend,Light_Load,10.120000000000001,10.120000000000001,15.26,0.0,0.0,55.2675,100.0
2024-08-17 06:00:00,2024-08-17,7,M,17,8,Saturday,Weekend,Light_Load,11.09,11.09,15.91,0.0,0.0,57.18,100.0
2024-08-17 07:00:00,2024-08-17,8,M,17,8,Saturday,Weekend,Light_Load,16.41,16.41,22.64,0.0,0.0,57.085,100.0
2024-08-17 08:00:00,2024-08-17,9,M,17,8,Saturday,Weekend,Light_Load,292.97,292.97,235.9,0.0,0.13,77.1325,100.0
2024-08-17 09:00:00,2024-08-17,10,M,17,8,Saturday,Weekend,Light_Load,305.46000000000004,305.46000000000004,141.37,0.0,0.14,90.68,100.0
2024-08-17 10:00:00,2024-08-17,11,M,17,8,Saturday,Weekend,Medium_Load,345.13,345.13,167.86,0.0,0.16,89.9275,100.0
2024-08-17 11:00:00,2024-08-17,12,M,17,8,Saturday,Weekend,Maximum_Load,246.82,246.82,133.34,0.0,0.11,86.70750000000001,100.0
2024-08-17 12:00:00,2024-08-17,13,M,17,8,Saturday,Weekend,Maximum_Load,38.05,38.05,15.37,42.88,0.01,96.64,46.42
2024-08-17 13:00:00,2024-08-17,14,M,17,8,Saturday,Weekend,Medium_Load,122.03999999999999,122.03999999999999,41.58,21.130000000000003,0.05,95.9375,81.0775
2024-08-17 14:00:00,2024-08-17,15,T,17,8,Saturday,Weekend,Maximum_Load,199.51,199.51,86.58,0.0,0.08,91.725,100.0
2024-08-17 15:00:00,2024-08-17,16,T,17,8,Saturday,Weekend,Maximum_Load,208.4,208.4,103.53,0.0,0.09,89.85499999999999,100.0
2024-08-17 16:00:00,2024-08-17,17,T,17,8,Saturday,Weekend,Maximum_Load,321.95,321.95,148.89,0.0,0.15,90.7225,100.0
2024-08-17 17:00:00,2024-08-17,18,T,17,8,Saturday,Weekend,Maximum_Load,35.68,35.68,3.28,61.269999999999996,0.01,99.6925,43.0625
2024-08-17 18:00:00,2024-08-17,19,T,17,8,Saturday,Weekend,Medium_Load,13.280000000000001,13.280000000000001,0.0,41.290000000000006,0.0,100.0,34.8125
