datetime_hora,fecha,dia,mes,mes_nombre,dia_semana_2024,tipo_semana,hora_periodo,turno,periodo_tarifario,tramo_horario,hora_inicio,hora_fin,tipo_carga,consumo_kwh,consumo_mwh,potencia_media_kw,reactiva_retrasada_kvarh,reactiva_adelantada_kvarh,CO2(tCO2),factor_potencia_retrasada,factor_potencia_adelantada,potencia_eur_kw_anio,energia_regulada_eur_kwh,exceso_potencia_eur_kw_dia,reactiva_095_eur_kvarh,reactiva_080_eur_kvarh,iee_perc,iva_perc,alq_trif_eur_dia,bs_eur_dia,fnee_eur_kwh,tasa_mun_perc,precio_variable_parcial_eur_kwh,coste_estimado_parcial_eur,semana_anio
2024-07-24 04:00:00,2024-07-24,24,7,Julio,Wednesday,Weekday,5,N,P6,4-5,4,5,Light_Load,12.92,0.01292,12.92,17.310000000000002,0.0,0.0,59.805,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0431528,30
2024-07-24 05:00:00,2024-07-24,24,7,Julio,Wednesday,Weekday,6,N,P6,5-6,5,6,Light_Load,12.63,0.01263,12.63,18.0,0.0,0.0,57.445,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.042184200000000005,30
2024-07-24 06:00:00,2024-07-24,24,7,Julio,Wednesday,Weekday,7,M,P6,6-7,6,7,Light_Load,13.71,0.013710000000000002,13.71,18.47,0.0,0.0,59.535,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0457914,30
2024-07-24 07:00:00,2024-07-24,24,7,Julio,Wednesday,Weekday,8,M,P6,7-8,7,8,Light_Load,14.26,0.01426,14.26,19.22,0.0,0.0,59.74,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0476284,30
2024-07-24 08:00:00,2024-07-24,24,7,Julio,Wednesday,Weekday,9,M,P2,8-9,8,9,Light_Load,128.42000000000002,0.12842,128.42000000000002,120.96,0.0,0.06,68.6725,100.0,11.899074,0.033811,0.110506,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.034781,4.466576020000001,30
2024-07-24 09:00:00,2024-07-24,24,7,Julio,Wednesday,Weekday,10,M,P1,9-10,9,10,Light_Load,223.52,0.22352,223.52,79.45,0.0,0.11,94.2775,100.0,13.982509,0.045186,0.171373,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,10.31678912,30
2024-07-24 10:00:00,2024-07-24,24,7,Julio,Wednesday,Weekday,11,M,P1,10-11,10,11,Medium_Load,193.58,0.19358,193.58,52.81,0.07,0.08,96.47,100.0,13.982509,0.045186,0.171373,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,8.93487848,30
2024-07-24 11:00:00,2024-07-24,24,7,Julio,Wednesday,Weekday,12,M,P1,11-12,11,12,Maximum_Load,213.84,0.21384,213.84,111.84,0.0,0.1,88.35499999999999,100.0,13.982509,0.045186,0.171373,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,9.86999904,30
2024-07-24 12:00:00,2024-07-24,24,7,Julio,Wednesday,Weekday,13,M,P1,12-13,12,13,Maximum_Load,55.91,0.055909999999999994,55.91,24.55,61.34,0.02,96.37,44.3575,13.982509,0.045186,0.171373,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,2.5805819599999995,30
2024-07-24 13:00:00,2024-07-24,24,7,Julio,Wednesday,Weekday,14,M,P1,13-14,13,14,Medium_Load,134.89,0.13488999999999998,134.89,38.73,33.480000000000004,0.05,97.035,79.39,13.982509,0.045186,0.171373,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,6.225982839999999,30
2024-07-24 14:00:00,2024-07-24,24,7,Julio,Wednesday,Weekday,15,T,P2,14-15,14,15,Maximum_Load,229.54,0.22954,229.54,106.05,0.0,0.12,90.7875,100.0,11.899074,0.033811,0.110506,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.034781,7.98363074,30
2024-07-24 15:00:00,2024-07-24,24,7,Julio,Wednesday,Weekday,16,T,P2,15-16,15,16,Maximum_Load,218.06,0.21806,218.06,92.12,0.0,0.1,92.2875,100.0,11.899074,0.033811,0.110506,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.034781,7.58434486,30
2024-07-24 16:00:00,2024-07-24,24,7,Julio,Wednesday,Weekday,17,T,P2,16-17,16,17,Maximum_Load,297.87,0.29787,297.87,108.29,0.0,0.14,94.07,100.0,11.899074,0.033811,0.110506,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.034781,10.36021647,30
2024-07-24 17:00:00,2024-07-24,24,7,Julio,Wednesday,Weekday,18,T,P2,17-18,17,18,Maximum_Load,304.24,0.30424,304.24,99.33,8.96,0.13,95.52,99.1475,11.899074,0.033811,0.110506,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.034781,10.58177144,30
2024-07-24 18:00:00,2024-07-24,24,7,Julio,Wednesday,Weekday,19,T,P1,18-19,18,19,Medium_Load,275.98,0.27598,275.98,131.72,9.07,0.12,91.4375,99.25,13.982509,0.045186,0.171373,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,12.73813288,30
2024-07-24 19:00:00,2024-07-24,24,7,Julio,Wednesday,Weekday,20,T,P1,19-20,19,20,Medium_Load,350.68,0.35068,350.68,144.05,0.0,0.16,92.45,100.0,13.982509,0.045186,0.171373,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,16.18598608,30
2024-07-24 20:00:00,2024-07-24,24,7,Julio,Wednesday,Weekday,21,T,P1,20-21,20,21,Medium_Load,373.21,0.37321,373.21,130.93,3.92,0.17,94.4875,99.96,13.982509,0.045186,0.171373,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,17.22588076,30
2024-07-24 21:00:00,2024-07-24,24,7,Julio,Wednesday,Weekday,22,T,P1,21-22,21,22,Medium_Load,22.22,0.02222,22.22,0.0,99.07,0.0,100.0,21.87,13.982509,0.045186,0.171373,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,1.02558632,30
2024-07-24 22:00:00,2024-07-24,24,7,Julio,Wednesday,Weekday,23,N,P2,22-23,22,23,Medium_Load,13.5,0.0135,13.5,8.43,29.84,0.0,81.935,65.2325,11.899074,0.033811,0.110506,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.034781,0.4695435,30
2024-07-24 23:00:00,2024-07-24,24,7,Julio,Wednesday,Weekday,24,N,P2,23-24,23,24,Medium_Load,11.12,0.01112,11.12,15.16,0.0,0.0,58.9375,100.0,11.899074,0.033811,0.110506,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.034781,0.38676471999999995,30
2024-07-25 00:00:00,2024-07-25,25,7,Julio,Thursday,Weekday,1,N,P6,0-1,0,1,Light_Load,10.73,0.01073,10.73,17.65,0.0,0.0,52.1825,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0358382,30
2024-07-25 01:00:00,2024-07-25,25,7,Julio,Thursday,Weekday,2,N,P6,1-2,1,2,Light_Load,12.09,0.01209,12.09,17.310000000000002,0.0,0.0,57.0925,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0403806,30
2024-07-25 02:00:00,2024-07-25,25,7,Julio,Thursday,Weekday,3,N,P6,2-3,2,3,Light_Load,13.97,0.01397,13.97,18.07,0.0,0.0,61.15,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0466598,30
2024-07-25 03:00:00,2024-07-25,25,7,Julio,Thursday,Weekday,4,N,P6,3-4,3,4,Light_Load,13.4,0.0134,13.4,15.77,0.0,0.0,64.675,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.044756000000000004,30
2024-07-25 04:00:00,2024-07-25,25,7,Julio,Thursday,Weekday,5,N,P6,4-5,4,5,Light_Load,12.74,0.01274,12.74,16.380000000000003,0.0,0.0,61.4,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0425516,30
2024-07-25 05:00:00,2024-07-25,25,7,Julio,Thursday,Weekday,6,N,P6,5-6,5,6,Light_Load,12.5,0.0125,12.5,17.46,0.0,0.0,58.2125,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.04175,30
2024-07-25 06:00:00,2024-07-25,25,7,Julio,Thursday,Weekday,7,M,P6,6-7,6,7,Light_Load,12.39,0.01239,12.39,16.46,0.0,0.0,60.1475,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.041382600000000005,30
2024-07-25 07:00:00,2024-07-25,25,7,Julio,Thursday,Weekday,8,M,P6,7-8,7,8,Light_Load,13.06,0.01306,13.06,16.34,0.0,0.0,62.4075,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.043620400000000004,30
2024-07-25 08:00:00,2024-07-25,25,7,Julio,Thursday,Weekday,9,M,P2,8-9,8,9,Light_Load,227.41,0.22741,227.41,161.56,0.0,0.11,78.02,100.0,11.899074,0.033811,0.110506,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.034781,7.9095472099999995,30
2024-07-25 09:00:00,2024-07-25,25,7,Julio,Thursday,Weekday,10,M,P1,9-10,9,10,Light_Load,301.39,0.30139,301.39,103.6,0.47,0.15,94.9825,100.0,13.982509,0.045186,0.171373,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,13.910956839999997,30
2024-07-25 10:00:00,2024-07-25,25,7,Julio,Thursday,Weekday,11,M,P1,10-11,10,11,Medium_Load,173.81,0.17381,173.81,30.78,2.45,0.08,98.4475,99.9875,13.982509,0.045186,0.171373,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,8.022374359999999,30
2024-07-25 11:00:00,2024-07-25,25,7,Julio,Thursday,Weekday,12,M,P1,11-12,11,12,Maximum_Load,196.49,0.19649,196.49,110.59,0.25,0.08,86.7225,100.0,13.982509,0.045186,0.171373,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,9.06919244,30
2024-07-25 12:00:00,2024-07-25,25,7,Julio,Thursday,Weekday,13,M,P1,12-13,12,13,Maximum_Load,75.49,0.07549,75.49,40.57,50.43,0.03,93.8775,57.1025,13.982509,0.045186,0.171373,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,3.4843164399999993,30
2024-07-25 13:00:00,2024-07-25,25,7,Julio,Thursday,Weekday,14,M,P1,13-14,13,14,Medium_Load,142.41,0.14241,142.41,38.52,27.79,0.06,97.3925,80.1375,13.982509,0.045186,0.171373,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,6.573075959999999,30
2024-07-25 14:00:00,2024-07-25,25,7,Julio,Thursday,Weekday,15,T,P2,14-15,14,15,Maximum_Load,188.74,0.18874000000000002,188.74,51.120000000000005,0.0,0.09,96.535,100.0,11.899074,0.033811,0.110506,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.034781,6.5645659400000005,30
2024-07-25 15:00:00,2024-07-25,25,7,Julio,Thursday,Weekday,16,T,P2,15-16,15,16,Maximum_Load,211.43,0.21143,211.43,66.28,0.0,0.09,95.425,100.0,11.899074,0.033811,0.110506,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.034781,7.35374683,30
2024-07-25 16:00:00,2024-07-25,25,7,Julio,Thursday,Weekday,17,T,P2,16-17,16,17,Maximum_Load,225.68,0.22568000000000002,225.68,80.45,0.0,0.11,94.2025,100.0,11.899074,0.033811,0.110506,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.034781,7.84937608,30
2024-07-25 17:00:00,2024-07-25,25,7,Julio,Thursday,Weekday,18,T,P2,17-18,17,18,Maximum_Load,178.85,0.17884999999999998,178.85,45.11,13.0,0.08,96.86,98.5975,11.899074,0.033811,0.110506,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.034781,6.220581849999999,30
2024-07-25 18:00:00,2024-07-25,25,7,Julio,Thursday,Weekday,19,T,P1,18-19,18,19,Medium_Load,161.70999999999998,0.16171,161.70999999999998,73.23,11.59,0.08,91.1075,98.67,13.982509,0.045186,0.171373,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,7.4638867599999985,30
2024-07-25 19:00:00,2024-07-25,25,7,Julio,Thursday,Weekday,20,T,P1,19-20,19,20,Medium_Load,234.14,0.23414,234.14,95.12,0.0,0.11,92.635,100.0,13.982509,0.045186,0.171373,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,10.806965839999998,30
2024-07-25 20:00:00,2024-07-25,25,7,Julio,Thursday,Weekday,21,T,P1,20-21,20,21,Medium_Load,199.98,0.19998,199.98,62.68,0.94,0.09,95.42,99.995,13.982509,0.045186,0.171373,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,9.230276879999998,30
2024-07-25 21:00:00,2024-07-25,25,7,Julio,Thursday,Weekday,22,T,P1,21-22,21,22,Medium_Load,20.67,0.02067,20.67,0.0,81.33000000000001,0.0,100.0,24.16,13.982509,0.045186,0.171373,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,0.95404452,30
2024-07-25 22:00:00,2024-07-25,25,7,Julio,Thursday,Weekday,23,N,P2,22-23,22,23,Medium_Load,15.27,0.015269999999999999,15.27,15.77,21.49,0.0,72.4325,69.5725,11.899074,0.033811,0.110506,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.034781,0.53110587,30
2024-07-25 23:00:00,2024-07-25,25,7,Julio,Thursday,Weekday,24,N,P2,23-24,23,24,Medium_Load,11.23,0.01123,11.23,21.200000000000003,0.0,0.0,46.8225,100.0,11.899074,0.033811,0.110506,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.034781,0.39059063,30
2024-07-26 00:00:00,2024-07-26,26,7,Julio,Friday,Weekday,1,N,P6,0-1,0,1,Light_Load,11.23,0.01123,11.23,20.55,0.0,0.0,48.0675,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.037508200000000005,30
2024-07-26 01:00:00,2024-07-26,26,7,Julio,Friday,Weekday,2,N,P6,1-2,1,2,Light_Load,11.4,0.0114,11.4,22.32,0.0,0.0,45.49,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.038076,30
2024-07-26 02:00:00,2024-07-26,26,7,Julio,Friday,Weekday,3,N,P6,2-3,2,3,Light_Load,12.02,0.01202,12.02,22.71,0.0,0.0,46.785,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.040146799999999996,30
2024-07-26 03:00:00,2024-07-26,26,7,Julio,Friday,Weekday,4,N,P6,3-4,3,4,Light_Load,11.56,0.01156,11.56,23.69,0.0,0.0,43.865,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0386104,30
2024-07-26 04:00:00,2024-07-26,26,7,Julio,Friday,Weekday,5,N,P6,4-5,4,5,Light_Load,12.5,0.0125,12.5,24.29,0.0,0.0,45.6875,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.04175,30
2024-07-26 05:00:00,2024-07-26,26,7,Julio,Friday,Weekday,6,N,P6,5-6,5,6,Light_Load,11.33,0.01133,11.33,23.8,0.0,0.0,42.9825,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0378422,30
2024-07-26 06:00:00,2024-07-26,26,7,Julio,Friday,Weekday,7,M,P6,6-7,6,7,Light_Load,11.84,0.01184,11.84,22.32,0.0,0.0,46.837500000000006,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0395456,30
2024-07-26 07:00:00,2024-07-26,26,7,Julio,Friday,Weekday,8,M,P6,7-8,7,8,Light_Load,14.08,0.01408,14.08,22.79,0.0,0.0,52.0525,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0470272,30
2024-07-26 08:00:00,2024-07-26,26,7,Julio,Friday,Weekday,9,M,P2,8-9,8,9,Light_Load,148.86,0.14886000000000002,148.86,136.11,0.0,0.06,71.0925,100.0,11.899074,0.033811,0.110506,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.034781,5.1774996600000005,30
2024-07-26 09:00:00,2024-07-26,26,7,Julio,Friday,Weekday,10,M,P1,9-10,9,10,Light_Load,227.52,0.22752,227.52,87.4,0.0,0.11,93.425,100.0,13.982509,0.045186,0.171373,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,10.501413119999999,30
2024-07-26 10:00:00,2024-07-26,26,7,Julio,Friday,Weekday,11,M,P1,10-11,10,11,Medium_Load,231.05,0.23105,231.05,83.67,0.0,0.11,94.01,100.0,13.982509,0.045186,0.171373,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,10.6643438,30
2024-07-26 11:00:00,2024-07-26,26,7,Julio,Friday,Weekday,12,M,P1,11-12,11,12,Maximum_Load,211.5,0.2115,211.5,115.46,0.0,0.09,87.4825,100.0,13.982509,0.045186,0.171373,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,9.761994,30
2024-07-26 12:00:00,2024-07-26,26,7,Julio,Friday,Weekday,13,M,P1,12-13,12,13,Maximum_Load,62.25,0.06225,62.25,30.1,44.57,0.02,96.29,47.31,13.982509,0.045186,0.171373,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,2.8732109999999995,30
2024-07-26 13:00:00,2024-07-26,26,7,Julio,Friday,Weekday,14,M,P1,13-14,13,14,Medium_Load,124.46,0.12445999999999999,124.46,34.81,28.41,0.05,97.37,78.075,13.982509,0.045186,0.171373,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,5.744575759999999,30
2024-07-26 14:00:00,2024-07-26,26,7,Julio,Friday,Weekday,15,T,P2,14-15,14,15,Maximum_Load,213.77,0.21377000000000002,213.77,67.83,0.0,0.1,95.3175,100.0,11.899074,0.033811,0.110506,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.034781,7.43513437,30
2024-07-26 15:00:00,2024-07-26,26,7,Julio,Friday,Weekday,16,T,P2,15-16,15,16,Maximum_Load,186.52,0.18652000000000002,186.52,51.92,0.0,0.09,96.3775,100.0,11.899074,0.033811,0.110506,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.034781,6.487352120000001,30
2024-07-26 16:00:00,2024-07-26,26,7,Julio,Friday,Weekday,17,T,P2,16-17,16,17,Maximum_Load,212.54,0.21253999999999998,212.54,68.83,0.0,0.1,95.155,100.0,11.899074,0.033811,0.110506,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.034781,7.39235374,30
2024-07-26 17:00:00,2024-07-26,26,7,Julio,Friday,Weekday,18,T,P2,17-18,17,18,Maximum_Load,172.77,0.17277,172.77,42.84,12.46,0.07,97.0775,98.0475,11.899074,0.033811,0.110506,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.034781,6.009113370000001,30
2024-07-26 18:00:00,2024-07-26,26,7,Julio,Friday,Weekday,19,T,P1,18-19,18,19,Medium_Load,153.9,0.1539,153.9,69.16,12.420000000000002,0.06,91.4125,98.1425,13.982509,0.045186,0.171373,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,7.103408399999999,30
2024-07-26 19:00:00,2024-07-26,26,7,Julio,Friday,Weekday,20,T,P1,19-20,19,20,Medium_Load,227.84,0.22784000000000001,227.84,98.96,0.04,0.1,91.7825,100.0,13.982509,0.045186,0.171373,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,10.51618304,30
2024-07-26 20:00:00,2024-07-26,26,7,Julio,Friday,Weekday,21,T,P1,20-21,20,21,Medium_Load,155.38,0.15538,155.38,29.02,1.7200000000000002,0.08,98.1075,99.9925,13.982509,0.045186,0.171373,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,7.171719279999999,30
2024-07-26 21:00:00,2024-07-26,26,7,Julio,Friday,Weekday,22,T,P1,21-22,21,22,Medium_Load,30.75,0.03075,30.75,0.68,73.62,0.01,99.9775,36.1575,13.982509,0.045186,0.171373,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,1.4192969999999998,30
2024-07-26 22:00:00,2024-07-26,26,7,Julio,Friday,Weekday,23,N,P2,22-23,22,23,Medium_Load,13.65,0.01365,13.65,11.84,21.31,0.0,73.4525,70.3775,11.899074,0.033811,0.110506,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.034781,0.47476065,30
2024-07-26 23:00:00,2024-07-26,26,7,Julio,Friday,Weekday,24,N,P2,23-24,23,24,Medium_Load,11.52,0.011519999999999999,11.52,19.95,0.0,0.0,50.04,100.0,11.899074,0.033811,0.110506,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.034781,0.40067712,30
2024-07-27 00:00:00,2024-07-27,27,7,Julio,Saturday,Weekend,1,N,P6,0-1,0,1,Light_Load,11.27,0.011269999999999999,11.27,18.9,0.0,0.0,51.405,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.037641799999999996,30
2024-07-27 01:00:00,2024-07-27,27,7,Julio,Saturday,Weekend,2,N,P6,1-2,1,2,Light_Load,13.03,0.01303,13.03,22.56,0.0,0.0,49.845,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0435202,30
2024-07-27 02:00:00,2024-07-27,27,7,Julio,Saturday,Weekend,3,N,P6,2-3,2,3,Light_Load,13.86,0.013859999999999999,13.86,23.62,0.0,0.0,50.6125,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0462924,30
2024-07-27 03:00:00,2024-07-27,27,7,Julio,Saturday,Weekend,4,N,P6,3-4,3,4,Light_Load,14.98,0.01498,14.98,23.87,0.0,0.0,53.120000000000005,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0500332,30
2024-07-27 04:00:00,2024-07-27,27,7,Julio,Saturday,Weekend,5,N,P6,4-5,4,5,Light_Load,13.83,0.01383,13.83,25.02,0.0,0.0,48.3775,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0461922,30
2024-07-27 05:00:00,2024-07-27,27,7,Julio,Saturday,Weekend,6,N,P6,5-6,5,6,Light_Load,13.29,0.01329,13.29,23.8,0.0,0.0,48.95,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0443886,30
2024-07-27 06:00:00,2024-07-27,27,7,Julio,Saturday,Weekend,7,M,P6,6-7,6,7,Light_Load,12.99,0.01299,12.99,21.17,0.0,0.0,52.305,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.043386600000000004,30
2024-07-27 07:00:00,2024-07-27,27,7,Julio,Saturday,Weekend,8,M,P6,7-8,7,8,Light_Load,17.92,0.017920000000000002,17.92,25.3,0.0,0.0,56.7475,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.059852800000000005,30
2024-07-27 08:00:00,2024-07-27,27,7,Julio,Saturday,Weekend,9,M,P6,8-9,8,9,Light_Load,118.47,0.11846999999999999,118.47,113.26,0.0,0.05,69.9025,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.3956898,30
2024-07-27 09:00:00,2024-07-27,27,7,Julio,Saturday,Weekend,10,M,P6,9-10,9,10,Light_Load,157.57,0.15757,157.57,37.870000000000005,0.0,0.08,97.28,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.5262838,30
2024-07-27 10:00:00,2024-07-27,27,7,Julio,Saturday,Weekend,11,M,P6,10-11,10,11,Medium_Load,173.32999999999998,0.17332999999999998,173.32999999999998,48.63,0.0,0.08,96.2825,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.5789221999999999,30
2024-07-27 11:00:00,2024-07-27,27,7,Julio,Saturday,Weekend,12,M,P6,11-12,11,12,Maximum_Load,227.74,0.22774,227.74,143.17000000000002,0.0,0.11,84.7875,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.7606516000000001,30
2024-07-27 12:00:00,2024-07-27,27,7,Julio,Saturday,Weekend,13,M,P6,12-13,12,13,Maximum_Load,41.4,0.0414,41.4,17.96,51.19,0.01,95.9725,46.23,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.138276,30
2024-07-27 13:00:00,2024-07-27,27,7,Julio,Saturday,Weekend,14,M,P6,13-14,13,14,Medium_Load,133.6,0.1336,133.6,46.77,24.37,0.06,95.2825,80.8125,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.446224,30
2024-07-27 14:00:00,2024-07-27,27,7,Julio,Saturday,Weekend,15,T,P6,14-15,14,15,Maximum_Load,225.61,0.22561,225.61,95.54,0.0,0.1,92.4725,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.7535374,30
2024-07-27 15:00:00,2024-07-27,27,7,Julio,Saturday,Weekend,16,T,P6,15-16,15,16,Maximum_Load,180.65,0.18065,180.65,56.37,0.0,0.08,95.485,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.603371,30
2024-07-27 16:00:00,2024-07-27,27,7,Julio,Saturday,Weekend,17,T,P6,16-17,16,17,Maximum_Load,184.42,0.18442,184.42,54.22,3.42,0.08,95.9625,99.875,2.001136,0.00237,0.006142,0.041554,0.062332,5.11,21,0.04471,0.00626,0.00097,1.5,0.00334,0.6159627999999999,30
